user,date,text,location,coordinates,filename
KJKnodell,Mon Aug 09 23:50:29 +0000 2021,"""There’s also discussion with United Airlines to increase flight frequency between Palau and Guam - something the a… https://t.co/4v2mNx2nXJ","Honolulu, HI",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 09 23:50:26 +0000 2021,"United Airlines flight #UAL1931 spotted at 36,025 feet! https://t.co/JW5GNU71eU","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
Shazanne5,Mon Aug 09 23:50:04 +0000 2021,"RT @AmandaPLuff: @MakDPostmodern @OliviaMesser ""Despite the efforts of the crew to locate the stowaway avian, nobody ever did find the pige…","Staffordshire, UK",,2021-08-19 23:36:16.313209_combined.csv
CathyMcBreen,Mon Aug 09 23:48:14 +0000 2021,RT @CLHinkle: @MZHemingway I just saw United Airlines announce that unvaccinated employees will be fired. But it doesn't explain if those w…,"Lake Forest, IL",,2021-08-19 23:36:16.313209_combined.csv
lillybell2005,Mon Aug 09 23:48:06 +0000 2021,United Airlines Just Made a Bold New Decision. Here's the Controversial Change #SmartNews  https://t.co/Q47htrq0IM,"Eagan, MN",,2021-08-19 23:36:16.313209_combined.csv
DoraResists,Mon Aug 09 23:47:59 +0000 2021,"Fly United then.

American Airlines CEO: Company Will Not Enforce Vaccination Policy for Employees, Says It 'Isn't… https://t.co/wr6vgSdq7s",,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 09 23:47:06 +0000 2021,"United Airlines flight #UAL651 spotted at 23,600 feet! https://t.co/6WcNJ0pcwI","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
ben_breiner,Mon Aug 09 23:45:33 +0000 2021,"In a divided time, let us all unite around a simple reality. 

Good gosh almighty United Airlines is just awful.","Columbia, SC",,2021-08-19 23:36:16.313209_combined.csv
Randy73863000,Mon Aug 09 23:44:30 +0000 2021,@NBCNightlyNews @NBCNews @LesterHoltNBC They can mandate all they want however the workers that agree to this must… https://t.co/eCRDaNotuJ,,,2021-08-19 23:36:16.313209_combined.csv
SMaysonave,Mon Aug 09 23:43:20 +0000 2021,"Thank you United Airlines and for your stated logic: ""... an unvaccinated person is about 50 times more likely to b… https://t.co/bnokBVusKq","Austin, TX",,2021-08-19 23:36:16.313209_combined.csv
SolvingCovid,Mon Aug 09 23:43:05 +0000 2021,@juliettekayyem @united Flights are limited capacity. Most vaccinated people aren't psychos like you. The vaccine p… https://t.co/akaclruOiU,,,2021-08-19 23:36:16.313209_combined.csv
laxradar,Mon Aug 09 23:40:12 +0000 2021,"United Airlines flight #UAL1294 spotted at 25,475 feet! https://t.co/KvOkEsZ76z","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
JMurray2104,Tue Aug 10 01:47:02 +0000 2021,@realjuliasong Gee I hope this doesn't cause delays in united airlines flight schedule from lack of staff. 😂😂,Back the Blue,,2021-08-19 23:36:16.313209_combined.csv
kxng_rik,Tue Aug 10 01:46:15 +0000 2021,@ToriShaw98 United Airlines just as bad😭😭,"Irmo, SC",,2021-08-19 23:36:16.313209_combined.csv
marugrimaldo,Tue Aug 10 01:43:38 +0000 2021,"Su bienestar es mi bienestar! #Empresasresponsables United will require its U.S. employees to be vaccinated, a firs… https://t.co/iz62Q87oeh",Panamá,,2021-08-19 23:36:16.313209_combined.csv
lucaaaay__,Tue Aug 10 01:40:23 +0000 2021,United Airlines is ghetto .,,,2021-08-19 23:36:16.313209_combined.csv
oldwilliamsbur1,Tue Aug 10 01:38:18 +0000 2021,RT @leftcumcrusher: Moonlight Sonata playing in the background as I Photoshop Nathan J Robinsons head onto United Airlines flight 175,,,2021-08-19 23:36:16.313209_combined.csv
JeffFrancer,Tue Aug 10 01:38:09 +0000 2021,Strong message from @united airlines that safety comes first and testing is no substitute for vaccination. https://t.co/HFhr1oMISu,"Washington, DC",,2021-08-19 23:36:16.313209_combined.csv
PShamaly,Tue Aug 10 01:34:47 +0000 2021,Welp...if this happens at all airlines the planes WILL stop!  https://t.co/YwJERBTz2F,,,2021-08-19 23:36:16.313209_combined.csv
laviezine,Tue Aug 10 01:33:05 +0000 2021,My First Trip Report?? Belize (BZE) to Denver (DEN) | United Airlines B737-800 (ECONOMY)… https://t.co/92eu1pOASl,,,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 01:20:50 +0000 2021,"RT @BradBeauregardJ: United Airlines is requiring all of their employees to be vaccinated. 👍

American Airlines CEO said he won't require h…",,,2021-08-19 23:36:16.313209_combined.csv
CrainsChicago,Tue Aug 10 01:20:02 +0000 2021,"United CEO Scott Kirby was an early proponent of requiring employees to be vaccinated, but he hadn’t followed throu… https://t.co/pxm1yl1Ctx",Chicago,,2021-08-19 23:36:16.313209_combined.csv
tyleruu,Tue Aug 10 01:16:58 +0000 2021,@united I will never fly me or anyone else in my family or company on this airlines ever again. your lack of custom… https://t.co/zt52iBjHNX,"St Petersburg, FL",,2021-08-19 23:36:16.313209_combined.csv
speakman,Tue Aug 10 01:08:25 +0000 2021,Thank you @United https://t.co/lXrbpmGljz,"Brooklyn, NY",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Tue Aug 10 01:05:59 +0000 2021,"United Airlines flight #UAL751 spotted at 30,175 feet! https://t.co/SUffqjJeLx","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
1stopharness,Tue Aug 10 01:05:57 +0000 2021,ISN'T THAT RIGHT UNITED AIRLINES &amp; ALL YOU OTHERS TELLING PEOPLE WHETHER THEY'LL BE ACCEPTED TO LIVE FREE! I WOULD… https://t.co/3rh0WVrGOI,United States,,2021-08-19 23:36:16.313209_combined.csv
airline_rep,Tue Aug 10 01:03:16 +0000 2021,Stop complaining about our wait times; it could be worse….JetBlue disconnected their phone lines. @JetBlue… https://t.co/54dcI5NMNQ,,,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 01:02:01 +0000 2021,"RT @chicagotribune: United Airlines CEO Scott Kirby doubled down on his desire to make COVID-19 vaccines mandatory for corporate America, s…",,,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 00:59:48 +0000 2021,RT @DailyCaller: CEO Of United Airlines Calls For Companies To Mandate COVID Vaccine https://t.co/K666XUWhdE,,,2021-08-19 23:36:16.313209_combined.csv
Prof_Kauz,Tue Aug 10 00:59:38 +0000 2021,@realjuliasong The problem is that this is govt action by proxy. United Airlines isn't doing this in a vacuum. Some… https://t.co/GbOZNKMU3c,Iowa,,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 00:59:33 +0000 2021,"RT @LauraLitvan: Employees at American Airlines, United Airlines were told today that planned furloughs beginning in April are cancelled be…",,,2021-08-19 23:36:16.313209_combined.csv
barryjgrossman,Tue Aug 10 00:59:25 +0000 2021,"@Gfretless @Hawon @SharathSAbraham @TheAl3xFortin ICYMI from #United
""United Airlines will require its 67,000 U.S.… https://t.co/FGRWWG3P3z",New York City (and beyond),,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 00:58:51 +0000 2021,RT @thehill: United Airlines CEO wants to make coronavirus vaccine mandatory for employees https://t.co/B8COt1cEAU https://t.co/ihYYnFnY98,,,2021-08-19 23:36:16.313209_combined.csv
lauramastro6,Tue Aug 10 00:56:54 +0000 2021,United Airlines Help!!!! https://t.co/q54aWIoPXk,"Denver, CO",,2021-08-19 23:36:16.313209_combined.csv
uthethe,Tue Aug 10 00:56:16 +0000 2021,@The_Real_Fly Wouldn't it be better if only one of the pilots were vaccinated incase one strokes out?https://t.co/rEx3MgRP4K,,,2021-08-19 23:36:16.313209_combined.csv
MaineDocs,Tue Aug 10 00:55:45 +0000 2021,"RT @ImmunizeCa: Yay for @United! Who will require its U.S. employees to be vaccinated, a first for country's major airlines https://t.co/Ub…","Manchester, Maine",,2021-08-19 23:36:16.313209_combined.csv
jrubottom,Tue Aug 10 00:54:46 +0000 2021,Thank you UNITED AIRLINES! https://t.co/dO1CiB0t1i,"Norwich, NY",,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 00:54:13 +0000 2021,"RT @MSNBC: The CEOs of major U.S. airlines, including American, United and Delta, are meeting virtually with two of the president's climate…",,,2021-08-19 23:36:16.313209_combined.csv
BellaDawn01527,Tue Aug 10 00:52:51 +0000 2021,"RT @MSNBC: United Airlines may make the Covid-19 vaccine mandatory for employees, and other companies should do the same, CEO Scott Kirby t…",,,2021-08-19 23:36:16.313209_combined.csv
ImmunizeCa,Tue Aug 10 00:52:29 +0000 2021,"Yay for @United! Who will require its U.S. employees to be vaccinated, a first for country's major airlines… https://t.co/kf9Q1Y5edG",California,,2021-08-19 23:36:16.313209_combined.csv
lanning_erin,Tue Aug 10 00:51:24 +0000 2021,"RT @toptalent63: @ClassicLearner What airline, or all of them? United Airlines: Employees must be vaccinated five weeks after the FDA fully…",,,2021-08-19 23:36:16.313209_combined.csv
lorenkinsella,Tue Aug 10 00:46:23 +0000 2021,@ccrcasting @united I’m sorry for your horrible experience. Maybe reach out to FlyerTalk? They’re a large community… https://t.co/nsS4hOgvyk,"West Hollywood, CA",,2021-08-19 23:36:16.313209_combined.csv
miaowlex,Tue Aug 10 00:43:54 +0000 2021,United airlines CEO is a much better science communicator than half the people I’ve seen on tv lately lol,HTX,,2021-08-19 23:36:16.313209_combined.csv
hornetgate,Tue Aug 10 00:43:46 +0000 2021,@united @thepointsguy United Airlines is racist. They are going to end up firing lots of their black employees due… https://t.co/4Iqn0TbOPO,"Chicago, IL",,2021-08-19 23:36:16.313209_combined.csv
4StateNews,Tue Aug 10 02:20:48 +0000 2021,New post: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/ZXjNcqbRSC https://t.co/n301kCLaz3,"BellVista, Tulsa, Hot Springs",,2021-08-19 23:36:16.313209_combined.csv
lesliejosephs,Tue Aug 10 02:20:20 +0000 2021,"Hawaiian Airlines says it will require U.S. staff to be vaccinated against Covid by Nov. 1, the third major airline… https://t.co/qZqxXZz3hX",New York,,2021-08-19 23:36:16.313209_combined.csv
athens_lawyer,Tue Aug 10 02:19:34 +0000 2021,"This week, United told employees that it's now going to require its entire workforce to get vaccinated against Covi… https://t.co/7s5Uxdvlj4","Athens, Texas",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Tue Aug 10 02:16:53 +0000 2021,"United Airlines flight #UAL2283 spotted at 8,900 feet! https://t.co/nDDUSSBYoZ","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
vincentperryjr1,Tue Aug 10 02:16:38 +0000 2021,@united not flying with an airlines that discriminates against people based on their health choices. #bigots,,,2021-08-19 23:36:16.313209_combined.csv
mikelkaz,Tue Aug 10 02:15:58 +0000 2021,Thank you United Airlines! https://t.co/CUUMvk5cdh,"Scottsdale, AZ",,2021-08-19 23:36:16.313209_combined.csv
SteveH23279425,Tue Aug 10 02:15:34 +0000 2021,RT @koconews: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/hdgG2gezES,,,2021-08-19 23:36:16.313209_combined.csv
above_monroe,Tue Aug 10 02:14:05 +0000 2021,"🇺🇸 UNITED #UAL1492: 4.1mi away [60° elevation] @ 37000ft, heading NE @ 499mph [United Airlines] #AboveMonroe #ADSB… https://t.co/SgVfpFfHjF","New Jersey, USA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Tue Aug 10 02:13:54 +0000 2021,"United Airlines flight #UAL646 spotted at 30,000 feet! https://t.co/IiIsf8OCVT","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
muldoon211,Tue Aug 10 02:13:29 +0000 2021,"RT @EfromChicago: Apparently prisoners have choice on being vaccinated, yet people who work for the government, military or woke companies…",,,2021-08-19 23:36:16.313209_combined.csv
Redskin_girlnm,Tue Aug 10 02:12:40 +0000 2021,RT @koat7news: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/N412I5Eyh9,ABQ NM,,2021-08-19 23:36:16.313209_combined.csv
BVGamble,Tue Aug 10 02:10:21 +0000 2021,RT @wyffnews4: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/fUtsIysxGG,"Manning, South Carolina",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Tue Aug 10 02:10:11 +0000 2021,"United Airlines flight #UAL1137 spotted at 1,050 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
laxradar,Tue Aug 10 02:09:56 +0000 2021,"United Airlines flight #UAL1761 spotted at 15,100 feet! https://t.co/qJeztM2Q4y","Los Angeles, CA",,2021-08-19 23:36:16.313209_combined.csv
WhInternal,Tue Aug 10 02:09:51 +0000 2021,@united @thepointsguy Let’s hide our Nazi ways with tighter seats and new touch screens…. Welcome to United Nazi ai… https://t.co/8Ia9zH9b2A,,,2021-08-19 23:36:16.313209_combined.csv
NextAdvisor,Tue Aug 10 02:09:30 +0000 2021,United Quest Card Review: Worth a Look for United Airlines Flyers https://t.co/pdWJNwL8Ef,"Charlotte, NC",,2021-08-19 23:36:16.313209_combined.csv
Licha77x7,Tue Aug 10 02:08:53 +0000 2021,RT @KETV: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/dZ8XefeJEu,,,2021-08-19 23:36:16.313209_combined.csv
TheeCREAMbee,Tue Aug 10 02:08:39 +0000 2021,RT @16WAPTNews: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/9VZtGgbumm,Nunya,,2021-08-19 23:36:16.313209_combined.csv
DemGoLd1,Tue Aug 10 02:06:55 +0000 2021,"RT @MTStarrett: @MiNopinions United just announced mandatory vaccination by 5 weeks after 9/20, regardless of FDA approval. I expect they’l…",CA,,2021-08-19 23:36:16.313209_combined.csv
MVincent11,Tue Aug 10 02:06:32 +0000 2021,RT @WMUR9: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/hqyDxsIlTG,Manchester NH,,2021-08-19 23:36:16.313209_combined.csv
16WAPTNews,Tue Aug 10 02:06:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/9VZtGgbumm,"Jackson, MS",,2021-08-19 23:36:16.313209_combined.csv
RussNic,Tue Aug 10 02:06:03 +0000 2021,@realjuliasong Tyranny presented by United Airlines. Hitler would be so proud,,,2021-08-19 23:36:16.313209_combined.csv
GritzoRoberto,Tue Aug 10 02:05:59 +0000 2021,"United Airlines will require all U.S. employees to be vaccinated, a first for country's carriers https://t.co/h34LYVQyVU","Austin, TX",,2021-08-19 23:36:16.313209_combined.csv
misz_india,Tue Aug 10 02:05:54 +0000 2021,RT @WCVB: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/UJw0uCQbB7,in my skin #TeamTaurus,,2021-08-19 23:36:16.313209_combined.csv
WCVB,Tue Aug 10 02:05:11 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/UJw0uCQbB7,"Boston, MA",,2021-08-19 23:36:16.313209_combined.csv
WVTM13,Tue Aug 10 02:05:11 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/KhsoG6XFu5,"Birmingham, AL",,2021-08-19 23:36:16.313209_combined.csv
koat7news,Tue Aug 10 02:02:09 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/N412I5Eyh9,"Albuquerque, NM, USA",,2021-08-19 23:36:16.313209_combined.csv
ksbw,Tue Aug 10 02:02:09 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/sDqtD0o5Ni,"Salinas, CA",,2021-08-19 23:36:16.313209_combined.csv
MyNBC5,Tue Aug 10 02:01:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/mGcz2sak1f,Burlington • Plattsburgh,,2021-08-19 23:36:16.313209_combined.csv
WISN12News,Tue Aug 10 02:01:09 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/3QPY7OBLqh,"Milwaukee, WI",,2021-08-19 23:36:16.313209_combined.csv
LoisMil91809392,Tue Aug 10 02:00:54 +0000 2021,RT @WXII: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/hRNusDFIRo,,,2021-08-19 23:36:16.313209_combined.csv
MainesCW,Tue Aug 10 02:00:11 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/4bLjxJkIj3,"Westbrook, Maine",,2021-08-19 23:36:16.313209_combined.csv
4029news,Tue Aug 10 02:00:11 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/onppTsKk9v,"Rogers, Arkansas",,2021-08-19 23:36:16.313209_combined.csv
WMTWTV,Tue Aug 10 02:00:11 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/JARfLJ0kMN,"Portland, Maine",,2021-08-19 23:36:16.313209_combined.csv
meredit71840781,Tue Aug 10 02:00:03 +0000 2021,RT @KCCINews: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/mdE6sRHjcW,Iowa,,2021-08-19 23:36:16.313209_combined.csv
disabledsenior,Tue Aug 10 02:00:01 +0000 2021,"United Becomes First Major Airline To Require Employee Vaccination
 - https://t.co/bN6AxzZA3l","Wisconsin, USA",,2021-08-19 23:36:16.313209_combined.csv
speakup911,Tue Aug 10 01:59:31 +0000 2021,RT @kmbc: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/56Tc4xCaLu,"McLean, VA",,2021-08-19 23:36:16.313209_combined.csv
learninlife,Tue Aug 10 01:58:36 +0000 2021,RT @wbaltv11: United Airlines mandates COVID-19 vaccines for all US employees https://t.co/7ptS1iQ6hy,#WhirledPeas,,2021-08-19 23:36:16.313209_combined.csv
wbaltv11,Tue Aug 10 01:58:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/7ptS1iQ6hy,"Baltimore, MD",,2021-08-19 23:36:16.313209_combined.csv
WESH,Tue Aug 10 01:58:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/f039lT3yy9,Orlando - Daytona Beach,,2021-08-19 23:36:16.313209_combined.csv
WLWT,Tue Aug 10 01:58:09 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/YglKMyrx8V,"Cincinnati, Ohio, USA",,2021-08-19 23:36:16.313209_combined.csv
KCCINews,Tue Aug 10 01:57:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/mdE6sRHjcW,"Des Moines, Iowa",,2021-08-19 23:36:16.313209_combined.csv
WMUR9,Tue Aug 10 01:57:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/hqyDxsIlTG,New Hampshire,,2021-08-19 23:36:16.313209_combined.csv
WLKY,Tue Aug 10 01:57:10 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/QGBoimMw5o,"Louisville, KY",,2021-08-19 23:36:16.313209_combined.csv
WGAL,Tue Aug 10 01:57:09 +0000 2021,United Airlines mandates COVID-19 vaccines for all US employees https://t.co/qaWp0OHEGv,"Lancaster, PA",,2021-08-19 23:36:16.313209_combined.csv
