,user,date,text,location,coordinates,filename
7455,jolie98154206,Fri Jul 23 21:14:22 +0000 2021,"RT @AboveHvilleTN: UAL2411 N871UA Airbus A319 132 United Airlines: 0.1 mi away @ 7575 ft and 85.1° frm hrzn, heading NE @ 0.0mi/h 14:24:18.…",,,2021-08-16 23:36:43.265249_combined.csv
7456,laxradar,Fri Jul 23 21:09:03 +0000 2021,"United Airlines flight #UAL490 spotted at 4,325 feet! https://t.co/Q8Xmg9oezE","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7457,above_monroe,Fri Jul 23 22:56:39 +0000 2021,"🇺🇸 UNITED #UAL1933: 1.9mi away [38° elevation] @ 7725ft, heading NE @ 265mph [United Airlines - #AIRBUS A320-232]… https://t.co/OeJpAOAS1d","New Jersey, USA",,2021-08-16 23:36:43.265249_combined.csv
7458,RareDaj,Fri Jul 23 22:53:06 +0000 2021,"United Airlines is sooooo horrible. 
5 delays wtf.",earth ,,2021-08-16 23:36:43.265249_combined.csv
7459,pkile,Fri Jul 23 22:50:59 +0000 2021,Having a nightmare experience with United Airlines right now. It has happened with this airline too many times. Las… https://t.co/zxFOUy7QP2,,,2021-08-16 23:36:43.265249_combined.csv
7460,above_monroe,Fri Jul 23 22:50:19 +0000 2021,"🇺🇸 UNITED #UAL1177: 3.2mi away [60° elevation] @ 29000ft, heading NE @ 551mph [United Airlines - #BOEING 737-824]… https://t.co/YzWxAbddDE","New Jersey, USA",,2021-08-16 23:36:43.265249_combined.csv
7461,DarrynWeinstein,Fri Jul 23 22:48:02 +0000 2021,United Airlines urges federal action on congestion at Newark airport – letter https://t.co/Q5Fi8LWulf,NYC World HQ,,2021-08-16 23:36:43.265249_combined.csv
7462,CooperGrantNZ,Fri Jul 23 22:38:30 +0000 2021,"2021 highlight for me, winning @BaseballNZ Men’s Final this Fall ⚾️🔥| Gold Final | United Airlines Men's Club Natio… https://t.co/TTF7ZuptoJ",New Zealand,,2021-08-16 23:36:43.265249_combined.csv
7463,bizsolutionsvcs,Fri Jul 23 22:35:33 +0000 2021,RT @bizsolutionsvcs: United Airlines Is Buying 100 Zero-Emission Electric Planes From a Swedish Startup https://t.co/CiSQnBHnNp https://t.c…,"Henderson, NV",,2021-08-16 23:36:43.265249_combined.csv
7464,Logan_Blaisdell,Fri Jul 23 22:22:42 +0000 2021,United Airlines said flights to the Virgin Islands are CANCELLED https://t.co/KW5lveV7AL,"Vernon, CT",,2021-08-16 23:36:43.265249_combined.csv
7465,TheSigularity,Fri Jul 23 22:19:58 +0000 2021,"United Airlines ruined Rhapsody in Blue. 

Pass it on.","Vancouver, British Columbia",,2021-08-16 23:36:43.265249_combined.csv
7466,Ruv151,Fri Jul 23 22:18:08 +0000 2021,@flyLAXairport @united The best part are all this el international airlines arriving there. Almost none of those arrive here at SJO,California and Costa Rica,,2021-08-16 23:36:43.265249_combined.csv
7467,AboveHvilleTN,Fri Jul 23 22:17:54 +0000 2021,"UAL1142 N35236 Boeing 737NG 824/W United Airlines: 2.6 mi away @ 7525 ft and 28.6° frm hrzn, heading N @ 0.0mi/h 17… https://t.co/6EYRVaqQFe","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
7468,laxradar,Fri Jul 23 22:11:30 +0000 2021,"United Airlines flight #UAL2199 spotted at 24,975 feet! https://t.co/1m5ik0U4N8","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7469,EGXWinfoTest,Fri Jul 23 22:07:50 +0000 2021,"Test Alert: New Aircraft working Swanwick Military North East Sector: ""AZG4481"" VQ-BVC [Boeing 747 83QF] of Silk Wa… https://t.co/BumPA9lG16",,,2021-08-16 23:36:43.265249_combined.csv
7470,zulu_61,Fri Jul 23 22:06:43 +0000 2021,"RT @Fly_Shreveport: Spend Labor Day Weekend in Nashville for $289 round trip. Travel September 3-7, 2021, on United Airlines. Book now at h…", Louisiana,,2021-08-16 23:36:43.265249_combined.csv
7471,laxradar,Fri Jul 23 22:06:04 +0000 2021,"United Airlines flight #UAL2199 spotted at 20,900 feet! https://t.co/1m5ik0U4N8","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7472,laxradar,Fri Jul 23 22:04:26 +0000 2021,"United Airlines flight #UAL285 spotted at 12,100 feet! https://t.co/Z5FlGvrkQM","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7473,business24gh,Sat Jul 24 00:15:12 +0000 2021,"United Airlines has announced second-quarter 2021 financial results.
The company now expects positive adjusted pre-… https://t.co/QSQwrdTSJ1","Accra, Ghana",,2021-08-16 23:36:43.265249_combined.csv
7474,DynamiteOld,Sat Jul 24 00:11:12 +0000 2021,"""Good luck with this kids""
@thinks_about_it

https://t.co/KhtuVTty2u",,,2021-08-16 23:36:43.265249_combined.csv
7475,DynamiteOld,Sat Jul 24 00:07:55 +0000 2021,Food luck with this kids.  https://t.co/KhtuVTty2u,,,2021-08-16 23:36:43.265249_combined.csv
7476,moviesonru,Sat Jul 24 00:02:03 +0000 2021,News A United Airlines flight headed out of San Fransisco International Airport was hurriedly deboarded Thursday af… https://t.co/KGLdFYKHxS,Ireland,,2021-08-16 23:36:43.265249_combined.csv
7477,laxradar,Sat Jul 24 00:01:21 +0000 2021,"United Airlines flight #UAL322 spotted at 11,350 feet! https://t.co/jAeImYLl4Z","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7478,laxradar,Sat Jul 24 00:01:05 +0000 2021,"United Airlines flight #UAL1275 spotted at 14,175 feet! https://t.co/o2AfaosL59","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7479,LaBellaToots,Sat Jul 24 00:00:57 +0000 2021,I called United Airlines and the wait time was 42 minutes. I found their twitter and sent a DM and my problem was f… https://t.co/t06H0LY2K8,,,2021-08-16 23:36:43.265249_combined.csv
7480,GeorgeHatcher,Fri Jul 23 23:57:34 +0000 2021,United Airlines plane escapes collision after mishap by air traffic controller in Paris #REPUBLIC @republic https://t.co/pZmrWlklBW,Greater Los Angeles Area ,,2021-08-16 23:36:43.265249_combined.csv
7481,laxradar,Fri Jul 23 23:54:05 +0000 2021,"United Airlines flight #UAL1931 spotted at 32,025 feet! https://t.co/JW5GNU71eU","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7482,laxradar,Fri Jul 23 23:52:23 +0000 2021,"United Airlines flight #UAL798 spotted at 3,900 feet! https://t.co/Eituqnizw6","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7483,laxradar,Fri Jul 23 23:49:16 +0000 2021,"United Airlines flight #UAL798 spotted at 4,900 feet! https://t.co/Eituqnizw6","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7484,dkarg,Fri Jul 23 23:48:18 +0000 2021,My wife was just denied boarding because she arrived 50 minutes before departure to the ticket counter (domestic US… https://t.co/drZneAqEDo,Earth,,2021-08-16 23:36:43.265249_combined.csv
7485,laxradar,Fri Jul 23 23:33:49 +0000 2021,"United Airlines flight #UAL1262 spotted at 38,025 feet! https://t.co/T0a7w9COmK","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7486,lifeasdave,Fri Jul 23 23:26:51 +0000 2021,People only complain about airlines but @united came through for me today!,"Encinitas,CA",,2021-08-16 23:36:43.265249_combined.csv
7487,laxradar,Fri Jul 23 23:22:26 +0000 2021,"United Airlines flight #UAL1221 spotted at 10,375 feet! https://t.co/AkCJRkqvxB","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7488,laxradar,Fri Jul 23 23:16:11 +0000 2021,"United Airlines flight #UAL1221 spotted at 15,425 feet! https://t.co/AkCJRkqvxB","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7489,BirdLubeNow,Fri Jul 23 23:12:04 +0000 2021,RT @revelionart: United Airlines is homophobic https://t.co/wJthGSRqTb,,,2021-08-16 23:36:43.265249_combined.csv
7490,Reuters,Sat Jul 24 00:50:05 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/x1eNlqgIiz https://t.co/otkU3hZlEl,Around the world,,2021-08-16 23:36:43.265249_combined.csv
7491,starsandstripes,Sat Jul 24 00:27:00 +0000 2021,A teenager sent a picture of an airsoft gun through Airdrop to other passengers on a United Airlines plane at the S… https://t.co/EQkDvSj2um,Washington D.C.,,2021-08-16 23:36:43.265249_combined.csv
7492,AboveHvilleTN,Sat Jul 24 01:46:36 +0000 2021,"UAL352 N458UA Airbus A320 232 United Airlines: 0.6 mi away @ 32950 ft and 84.4° frm hrzn, heading NE @ 0.0mi/h 20:4… https://t.co/AF4mZZlWjG","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
7493,laxradar,Sat Jul 24 01:45:18 +0000 2021,"United Airlines flight #UAL1754 spotted at 3,525 feet! https://t.co/AduQsRKyxt","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7494,JustSuzannah,Sat Jul 24 01:44:41 +0000 2021,"@HeyTammyBruce hey toots! 
Did I miss your braying when trump did it? 
https://t.co/9JE4pMrJ3u",,,2021-08-16 23:36:43.265249_combined.csv
7495,laxradar,Sat Jul 24 01:43:24 +0000 2021,"United Airlines flight #UAL481 spotted at 8,050 feet! https://t.co/Gv4AaeIJ94","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7496,Dutchy_P,Sat Jul 24 01:35:13 +0000 2021,"United Airlines, you will rue this day 😭",,,2021-08-16 23:36:43.265249_combined.csv
7497,danielledai,Sat Jul 24 01:32:14 +0000 2021,"Apparently you can write strongly worded letters to Customer Care @United Airlines Inc., 900 Grand Plaza Drive NHCC… https://t.co/0T6ThnECuE","Oakland, CA",,2021-08-16 23:36:43.265249_combined.csv
7498,sba1211,Sat Jul 24 01:30:57 +0000 2021,RT @ReutersWorld: United Airlines urges federal action on congestion at Newark airport - letter https://t.co/QV02iaIfHU https://t.co/VkmSig…,,,2021-08-16 23:36:43.265249_combined.csv
7499,ReutersWorld,Sat Jul 24 01:30:05 +0000 2021,United Airlines urges federal action on congestion at Newark airport - letter https://t.co/QV02iaIfHU https://t.co/VkmSig7I0e,NYC,,2021-08-16 23:36:43.265249_combined.csv
7500,CeeSally,Sat Jul 24 01:28:48 +0000 2021,RT @starsandstripes: A teenager sent a picture of an airsoft gun through Airdrop to other passengers on a United Airlines plane at the San…,,,2021-08-16 23:36:43.265249_combined.csv
7501,hypochondria48,Sat Jul 24 01:17:46 +0000 2021,United airlines requires pax upload the passenger locator form and evidence of day 2 and day 8 tests. So even if Ma… https://t.co/GyNVlDKT5p,,,2021-08-16 23:36:43.265249_combined.csv
7502,s_s00KIE,Sat Jul 24 01:17:13 +0000 2021,RT @Reuters: United Airlines urges federal action on congestion at Newark airport - letter https://t.co/x1eNlqgIiz https://t.co/otkU3hZlEl,Anywhere a plane go,,2021-08-16 23:36:43.265249_combined.csv
7503,Tea4gunsSC,Sat Jul 24 01:14:01 +0000 2021,"They better fix that

https://t.co/iCaaTwQ6i0","Carta Valley, Tx",,2021-08-16 23:36:43.265249_combined.csv
7504,plan_florida,Sat Jul 24 01:10:02 +0000 2021,@guypbenson @united Perhaps the worst part about Twitter is blue checks using their influence to berate airlines an… https://t.co/iRzth53VSL,,,2021-08-16 23:36:43.265249_combined.csv
7505,Frioacero,Sat Jul 24 01:08:54 +0000 2021,RT @vargasmoni: United Airlines Bets Big On Its Boeing 767 And 777 Fleets https://t.co/pCsvs98GPK,,,2021-08-16 23:36:43.265249_combined.csv
7506,jackjohn409,Sat Jul 24 00:55:03 +0000 2021,I’m trapped in Newark because of United Airlines!  Please help!!!!!,,,2021-08-16 23:36:43.265249_combined.csv
7507,laxradar,Sat Jul 24 00:48:37 +0000 2021,"United Airlines flight #UAL1559 spotted at 4,625 feet! https://t.co/sdt7hm9PtX","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7508,HerbRjR,Sat Jul 24 00:35:03 +0000 2021,"United Airlines to Buy 100 Electric Planes From Swedish Company

The ES-19, will have a maximum range of up to 250… https://t.co/uz4iGJjNtv",Upstate NY,,2021-08-16 23:36:43.265249_combined.csv
7509,vargasmoni,Sat Jul 24 00:26:25 +0000 2021,United Airlines Bets Big On Its Boeing 767 And 777 Fleets https://t.co/pCsvs98GPK,Airborne,,2021-08-16 23:36:43.265249_combined.csv
7510,EsiAtta1,Sat Jul 24 00:25:16 +0000 2021,"RT @EsiAtta1: Watch ""United Airlines Anti-Black Hair Discrimination Policy Deserves A Boycott By Black Americans"" on YouTube https://t.co/t…",Northeastern USA ,,2021-08-16 23:36:43.265249_combined.csv
7511,EsiAtta1,Sat Jul 24 00:24:53 +0000 2021,"Watch ""United Airlines Anti-Black Hair Discrimination Policy Deserves A Boycott By Black Americans"" on YouTube… https://t.co/WUbMK8vLht",Northeastern USA ,,2021-08-16 23:36:43.265249_combined.csv
7512,laxradar,Sat Jul 24 02:13:02 +0000 2021,United Airlines flight #UAL2283 spotted at 275 feet! https://t.co/nDDUSSBYoZ,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7513,laxradar,Sat Jul 24 02:12:15 +0000 2021,"United Airlines flight #UAL1831 spotted at 2,625 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7514,laxradar,Sat Jul 24 02:09:37 +0000 2021,"United Airlines flight #UAL1831 spotted at 4,975 feet! https://t.co/CwGAfCGjML","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7515,_zippyy_,Sat Jul 24 02:01:32 +0000 2021,@UnitedAirlines_ @UnitedAirlines @PHXSkyHarbor United has to be this worst airline for domestic. My flight was dela… https://t.co/lq1cdZpLpB,"Colorado, USA",,2021-08-16 23:36:43.265249_combined.csv
7516,dougkempf,Sat Jul 24 02:00:09 +0000 2021,"RT @Boeing767mech: United Airlines ""Rise of Skywalker"" 737 N36272 sit on the gate at San Diego Lindbergh Field.

22JUN2021 2300 KSAN

#AvGe…",,,2021-08-16 23:36:43.265249_combined.csv
7517,Boeing767mech,Sat Jul 24 01:59:07 +0000 2021,"United Airlines ""Rise of Skywalker"" 737 N36272 sit on the gate at San Diego Lindbergh Field.

22JUN2021 2300 KSAN… https://t.co/pomPtefFKN","California, USA",,2021-08-16 23:36:43.265249_combined.csv
7518,laxradar,Sat Jul 24 02:59:11 +0000 2021,"United Airlines flight #UAL500 spotted at 2,925 feet! https://t.co/EFwtCPjUzu","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7519,laxradar,Sat Jul 24 02:58:09 +0000 2021,"United Airlines flight #UAL1553 spotted at 13,725 feet! https://t.co/nBk8DTTrp8","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7520,laxradar,Sat Jul 24 02:54:58 +0000 2021,"United Airlines flight #UAL1553 spotted at 18,825 feet! https://t.co/nBk8DTTrp8","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7521,MightyTravels,Sat Jul 24 02:44:32 +0000 2021,US$258 - Cheap flights to Anchorage from Fayetteville (United Airlines) https://t.co/dir8wp2IIo,,,2021-08-16 23:36:43.265249_combined.csv
7522,laxradar,Sat Jul 24 02:37:37 +0000 2021,"United Airlines flight #UAL1626 spotted at 4,200 feet! https://t.co/rjWlwdBHPN","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7523,laxradar,Sat Jul 24 02:36:19 +0000 2021,"United Airlines flight #UAL2276 spotted at 7,800 feet! https://t.co/JkCgwW1CbT","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7524,streetratkat,Sat Jul 24 02:34:36 +0000 2021,united airlines is trying to assassinate me,,,2021-08-16 23:36:43.265249_combined.csv
7525,laxradar,Sat Jul 24 02:31:53 +0000 2021,"United Airlines flight #UAL1626 spotted at 10,350 feet! https://t.co/rjWlwdBHPN","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7526,laxradar,Sat Jul 24 02:25:39 +0000 2021,"United Airlines flight #UAL1626 spotted at 21,375 feet! https://t.co/rjWlwdBHPN","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7527,laxradar,Sat Jul 24 04:04:22 +0000 2021,"United Airlines flight #UAL562 spotted at 8,925 feet! https://t.co/zAq3mHHKNl","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7528,laxradar,Sat Jul 24 03:58:41 +0000 2021,"United Airlines flight #UAL1238 spotted at 24,725 feet! https://t.co/bqPHwEZjbK","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7529,laxradar,Sat Jul 24 03:57:39 +0000 2021,"United Airlines flight #UAL1894 spotted at 6,050 feet! https://t.co/U0pJbdM72A","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7530,laxradar,Sat Jul 24 03:51:50 +0000 2021,"United Airlines flight #UAL1205 spotted at 15,900 feet! https://t.co/fxJnT9hdJs","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7531,laxradar,Sat Jul 24 03:50:01 +0000 2021,"United Airlines flight #UAL706 spotted at 16,875 feet! https://t.co/TzTGxKbF7Y","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7532,laxradar,Sat Jul 24 03:47:01 +0000 2021,"United Airlines flight #UAL1231 spotted at 2,275 feet! https://t.co/kMGEtDGnOM","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7533,laxradar,Sat Jul 24 03:46:30 +0000 2021,"United Airlines flight #UAL653 spotted at 38,000 feet! https://t.co/YFzadXg4nH","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7534,rebeastie,Sat Jul 24 03:30:20 +0000 2021,they look like United Airlines flight attendants https://t.co/OHNqQtiO4s,US,,2021-08-16 23:36:43.265249_combined.csv
7535,thehippymom,Sat Jul 24 03:24:56 +0000 2021,"We were denied boarding our flight by United Airlines because my son Jude, who is on the spectrum of autism and non… https://t.co/rBABTlPYQw","New York, NY",,2021-08-16 23:36:43.265249_combined.csv
7536,okalexiis,Sat Jul 24 03:22:52 +0000 2021,they look like united airlines flight attendants https://t.co/eWkU64J36c,"Houston, TX",,2021-08-16 23:36:43.265249_combined.csv
7537,AboveBracknell,Sat Jul 24 05:02:17 +0000 2021,"🇺🇸 N26906 #UNITED #UAL918 IAD-LHR: 1.9mi away heading NE, travelling 309mph @ 8575ft #Heathrow #Arrival [United Air… https://t.co/KFPXrfyPsh",Bracknell,,2021-08-16 23:36:43.265249_combined.csv
7538,laxradar,Sat Jul 24 04:58:21 +0000 2021,"United Airlines flight #UAL1137 spotted at 2,600 feet! https://t.co/w37iv6BlUw","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7539,laxradar,Sat Jul 24 04:39:35 +0000 2021,"United Airlines flight #UAL1178 spotted at 19,750 feet! https://t.co/tSwRvHiwhN","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7540,OverPutney,Sat Jul 24 04:30:17 +0000 2021,"#UAL950 N12005 Boeing 787 10 United Airlines: 0.8 mi away @ 38975 ft and 84.0° frm hrzn, heading E @ 653.7mi/h 05:2… https://t.co/TGkxv1qAbi","Putney, London",,2021-08-16 23:36:43.265249_combined.csv
7541,OverPutney,Sat Jul 24 04:27:32 +0000 2021,"#UAL989 N12010 Boeing 787 10 United Airlines: 3.4 mi away @ 39000 ft and 65.5° frm hrzn, heading E @ 659.9mi/h 05:2… https://t.co/1PUiEY8qot","Putney, London",,2021-08-16 23:36:43.265249_combined.csv
7542,MightyTravels,Sat Jul 24 04:23:49 +0000 2021,US$255 - Cheap flights to Portland from Seattle (United Airlines) https://t.co/VNxLFQdL60,,,2021-08-16 23:36:43.265249_combined.csv
7543,DreaTheFlower,Sat Jul 24 04:21:39 +0000 2021,"honestly, fuck united airlines 🥴",,,2021-08-16 23:36:43.265249_combined.csv
7544,MightyTravels,Sat Jul 24 04:17:54 +0000 2021,US$195 - Cheap flights to Miami from Santa Ana (United Airlines) https://t.co/IPyv5h7kYC,,,2021-08-16 23:36:43.265249_combined.csv
7545,laxradar,Sat Jul 24 04:17:48 +0000 2021,United Airlines flight #UAL1238 spotted at 225 feet! https://t.co/bqPHwEZjbK,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
7546,DearWall,Sat Jul 24 04:10:02 +0000 2021,United Airlines CEO expects demand recovery to continue despite new variants  https://t.co/UPucfOsjz1,"New York, NY",,2021-08-16 23:36:43.265249_combined.csv
7547,laxradar,Sat Jul 24 04:09:35 +0000 2021,"United Airlines flight #UAL1205 spotted at 3,350 feet! https://t.co/fxJnT9hdJs","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
